-0.0220947266,-0.0131225586,-0.00354003906
-0.0353393555,0.00543212891,0.0102539062
-0.0275268555,0.00122070312,0.0190429688
-0.0202636719,-0.014831543,0.00048828125
-0.030090332,0.00402832031,0.0132446289
-0.0201416016,-0.00463867188,0.0148925781
-0.0223388672,-0.00982666016,-0.00140380859
-0.037109375,0.0173950195,0.0250854492
-0.0233154297,-0.00421142578,0.0161132812
-0.021484375,-0.010559082,0.0029296875
-0.0327758789,0.0185546875,0.0247192383
-0.0126953125,-0.0169677734,-0.00555419922
-0.0234985352,-0.00701904297,-0.000915527344
-0.037109375,0.0170898438,0.0242919922
-0.0139160156,-0.0175170898,-0.00256347656
-0.0335083008,0.009765625,0.0174560547
-0.0334472656,0.0173339844,0.024597168
-0.0125732422,-0.017578125,-0.00439453125
-0.0357666016,0.0126953125,0.0167236328
-0.0174560547,-0.0120239258,0.00946044922
-0.0142822266,-0.0200805664,-0.00274658203
-0.0341186523,0.0125732422,0.0184326172
-0.0137939453,-0.0125732422,0.00695800781
-0.0264282227,-0.00311279297,0.00231933594
-0.0349731445,0.0130004883,0.0177612305
-0.0137329102,-0.0126953125,0.00732421875
-0.0235595703,-0.00122070312,0.00482177734
-0.0280761719,0.0139160156,0.0223388672
-0.0120239258,-0.012512207,0.00268554688
-0.025390625,-0.0009765625,0.00451660156
-0.0272216797,0.0104980469,0.0205688477
-0.0130004883,-0.0189819336,-0.00421142578
-0.0260620117,-0.000305175781,0.00592041016
-0.0253295898,0.00836181641,0.0187988281
-0.015625,-0.0170288086,-0.00653076172
-0.0344238281,0.0168457031,0.0202636719
-0.0253295898,0.00732421875,0.0187988281
-0.0139770508,-0.0160522461,-0.00421142578
-0.0346679688,0.0178222656,0.0213623047
-0.0122070312,-0.0145263672,-0.00262451172
-0.0162963867,-0.0147705078,-0.005859375
-0.0347900391,0.0176391602,0.0217895508
-0.0122680664,-0.0151977539,-0.00201416016
-0.0302734375,0.00628662109,0.0100097656
-0.0358276367,0.0192871094,0.022277832
-0.0138549805,-0.0158691406,-0.00439453125
-0.0332641602,0.00726318359,0.00897216797
-0.0225830078,-0.00299072266,0.0137939453
-0.0144042969,-0.0176391602,-0.00347900391
-0.0332641602,0.00695800781,0.0125732422
-0.0213623047,-0.00549316406,0.0126953125
-0.0156860352,-0.0155639648,-0.00390625
-0.0357666016,0.00958251953,0.0126953125
-0.0225219727,-0.00567626953,0.0122680664
-0.0279541016,-0.00854492188,0.000183105469
-0.0382080078,0.00964355469,0.0132446289
-0.0227661133,-0.00634765625,0.009765625
-0.0308227539,-0.00622558594,0.00122070312
-0.0400390625,0.0172729492,0.0238037109
-0.022644043,-0.00903320312,0.00915527344
-0.0317382812,-0.00415039062,0.00128173828
-0.0403442383,0.016784668,0.0231323242
-0.0241088867,-0.0175170898,-0.00415039062
-0.0350341797,-0.00299072266,0.0029296875
-0.0404052734,0.0173950195,0.0243530273
-0.0239868164,-0.0179443359,-0.00140380859
-0.0446166992,0.0130004883,0.01953125
-0.0415039062,0.0147094727,0.0245361328
-0.0239868164,-0.0168457031,-0.00286865234
-0.0446166992,0.0146484375,0.0210571289
-0.0244140625,-0.0133056641,0.00726318359
-0.0252075195,-0.0175170898,-0.00225830078
-0.0422973633,0.0152587891,0.0216674805
-0.0229492188,-0.0132446289,0.00506591797
-0.0379638672,0.00213623047,0.00720214844
-0.0435180664,0.0172119141,0.0217285156
-0.0227050781,-0.0141601562,0.00524902344
-0.0355224609,0.00219726562,0.00885009766
-0.0327758789,0.00732421875,0.0224609375
-0.0196533203,-0.0137329102,0.00189208984
-0.0350952148,0.00360107422,0.00927734375
-0.0308227539,0.00793457031,0.022277832
-0.0219116211,-0.0153808594,-0.000305175781
-0.0336914062,0.00329589844,0.0112915039
-0.0267333984,0.00213623047,0.0202636719
-0.0215454102,-0.0137939453,-0.00231933594
-0.0374145508,0.0190429688,0.0239257812
-0.0254516602,0.00457763672,0.0211791992
-0.0192260742,-0.0148925781,0.00140380859
-0.0353393555,0.0173339844,0.0252075195
-0.0153808594,-0.0156860352,-0.00048828125
-0.020690918,-0.0111694336,-0.00164794922
-0.0349731445,0.0179443359,0.0246582031
-0.0125732422,-0.0177001953,0.00048828125
-0.0310668945,0.00561523438,0.0145263672
-0.0330200195,0.0180664062,0.0254516602
-0.0119018555,-0.0157470703,-0.00183105469
-0.0335083008,0.00769042969,0.0131225586
-0.0348510742,0.0194702148,0.0247192383
-0.0107421875,-0.0169677734,-0.00164794922
-0.0294799805,0.00677490234,0.013671875
-0.017578125,-0.00335693359,0.0148925781
-0.0104980469,-0.0168457031,-0.00378417969
-0.0297241211,0.00756835938,0.0114746094
-0.0182495117,-0.00421142578,0.014831543
-0.0190429688,-0.0128173828,-0.000305175781
-0.0308227539,0.00646972656,0.0133666992
-0.0184326172,-0.00305175781,0.0149536133
-0.01953125,-0.0112915039,-0.00323486328
-0.0344848633,0.0189819336,0.0237426758
-0.0192260742,-0.00335693359,0.0150756836
-0.0170288086,-0.0124511719,-0.000610351562
-0.0338134766,0.0171508789,0.024230957
-0.010559082,-0.0172729492,-0.00366210938
-0.0189819336,-0.0104980469,-0.00134277344
-0.033203125,0.0188598633,0.0230102539
-0.00946044922,-0.0176391602,-0.00384521484
-0.0296020508,0.00811767578,0.0127563477
-0.0328369141,0.0200805664,0.0256958008
-0.0110473633,-0.0166015625,-0.00347900391
-0.0314941406,0.00952148438,0.0129394531
-0.0182495117,-0.00512695312,0.0130004883
-0.00933837891,-0.0178222656,-0.00262451172
-0.0307617188,0.00842285156,0.0144042969
-0.0182495117,-0.00555419922,0.0137939453
-0.0200195312,-0.00836181641,-0.00103759766
-0.0303955078,0.0101318359,0.0125732422
-0.0188598633,-0.00622558594,0.0123901367
-0.0214233398,-0.0106201172,-0.000183105469
-0.0348510742,0.0181884766,0.0249023438
-0.0186157227,-0.00543212891,0.012512207
-0.0230712891,-0.00872802734,-0.00164794922
-0.0371704102,0.0181274414,0.0227050781
-0.0138549805,-0.0173950195,-0.00408935547
-0.0237426758,-0.00646972656,0.000610351562
-0.0385742188,0.0194702148,0.0238037109
-0.0157470703,-0.0178833008,-0.00482177734
-0.0380859375,0.0102539062,0.0141601562
-0.0384521484,0.0161132812,0.0231323242
-0.0161743164,-0.0186157227,-0.00469970703
-0.0400390625,0.0111694336,0.0148925781
-0.0223999023,-0.0103759766,0.00775146484
-0.0184936523,-0.0180053711,-0.00653076172
-0.0393066406,0.0126953125,0.0158691406
-0.0223388672,-0.0104980469,0.00646972656
-0.0193481445,-0.0180053711,-0.00561523438
-0.0408325195,0.0141601562,0.0155639648
-0.0227661133,-0.0112915039,0.00671386719
-0.0315551758,-0.00341796875,0
-0.0409545898,0.0155029297,0.0152587891
-0.0203857422,-0.0106201172,0.0048828125
-0.0302124023,-0.00341796875,0.00280761719
-0.036315918,0.0157470703,0.0225219727
-0.0200195312,-0.0101318359,0.00543212891
-0.0303955078,-0.00103759766,0.00238037109
-0.0344848633,0.0142822266,0.0208129883
-0.0181274414,-0.0179443359,-0.00512695312
-0.0307617188,-0.00213623047,0.00305175781
-0.0349121094,0.0136108398,0.0198364258
-0.0186157227,-0.0174560547,-0.00665283203
-0.037902832,0.015625,0.0176391602
-0.03125,0.00982666016,0.0182495117
-0.0162963867,-0.0177612305,-0.00567626953
-0.0391845703,0.0155639648,0.0173950195
-0.0163574219,-0.0130615234,0.000732421875
-0.0180053711,-0.0158081055,-0.00598144531
-0.0364379883,0.0159912109,0.0174560547
-0.0145263672,-0.0162353516,-0.00238037109
-0.030456543,0.00262451172,0.00531005859
-0.037109375,0.0176391602,0.0190429688
-0.0155029297,-0.0147705078,-0.00177001953
-0.028503418,0.00329589844,0.005859375
-0.0261230469,0.00476074219,0.0151977539
-0.0149536133,-0.0153198242,-0.00347900391
-0.0305786133,0.00396728516,0.00610351562
-0.0260620117,0.00433349609,0.0151977539
-0.0186157227,-0.0148925781,-0.00531005859
-0.0310058594,0.00421142578,0.00634765625
-0.0244750977,0.00109863281,0.0131225586
